,p corr.,Samples (P) %,Fold enrich.,M diff.
3698257053,9.34518087918595e-05,0.0,0.0,-0.03303055326176713
1059975483,0.00010574549324042567,0.0,0.0,-0.03413157170382604
1286704427,0.00011836791168872244,0.01,0.4332545112577004,-0.04243181198400922
3698474458,0.00013891111583662176,0.03,8.288015969202252,0.026078779961362313
326610050,0.00016173600327832786,0.06,3.171817705605029,0.04124839572990559
3846993099,0.0001742625536702615,0.01,0.12243659954503329,-0.0531417418387263
474596457,0.00018348296675279604,0.02,14.590361445783135,0.02244485787908032
125339020,0.00018348296675279604,0.02,14.590361445783135,0.02244485787908032
933142509,0.00021324123251032466,0.06,2.9461306765523627,0.04285451531081449
4022716898,0.0002529330582708974,0.23,1.5044804039186477,0.1358056248368944
98513984,0.00030776321965389264,0.0,0.13875026734155557,-0.08629091733764761
1932253067,0.00033989326946437087,0.02,0.2745627607823172,-0.04652542712296176
932712697,0.00037209646271587233,0.0,0.01735570354375472,-0.05247261038054269
737501821,0.00037487021717416436,0.0,0.02422306825531234,-0.03733360680223275
1528366033,0.0004386962327979875,0.1,2.399475887635422,0.06702692112539593
3666284028,0.00045083050720317897,0.25,1.5112149000861745,0.09624855261738052
1823304278,0.00046420629845283064,0.0,0.0,-0.02972749793559042
2991652782,0.0005250787341594488,0.0,0.0,-0.028901734104046242
666736857,0.0006370990353122904,0.04,4.419196014828545,0.030116782954724315
3437316129,0.0007296046683056564,0.14,1.7300517205297616,0.08721234426367094
1396485351,0.0007675468804199498,0.2,1.6903190463504594,0.09386666911564187
578036818,0.0008431925862884364,0.15,1.8355954371042762,0.07383048040475437
1759312518,0.000857289328856876,0.04,4.79543348218047,0.03447544864078049
4166791073,0.0008859109253201466,0.21,0.7149631703777752,-0.10678093176874426
1189112132,0.0011536725708228307,0.15,1.8174182744965879,0.07919934836851057
3499888,0.0012443671652145102,0.0,0.0,-0.027250206440957887
4091902418,0.0012444097461581888,0.0,0.0,-0.027525461051472612
847694221,0.0012455213329904634,0.0,0.0,-0.05752821359757776
183420722,0.0012472987878103224,0.03,6.172845227062095,0.02562929096810286
326609908,0.00125274303136004,0.03,5.9857893110905165,0.024702506908788682
3825473936,0.0015878547100572243,0.04,4.011752410624494,0.03896294062740194
913087802,0.0015922110646111008,0.0,0.0,-0.026424442609413706
1824088295,0.0015925147998897707,0.0,0.0,-0.028901734104046242
1955078937,0.0017357059328975933,0.05,4.256404427579694,0.04750603761676956
3152170373,0.001863630951831422,0.0,0.029796517588393055,-0.030176986928849875
69942058,0.001865982390123415,0.0,0.0323750623796963,-0.02769969543421734
2322306918,0.0021147585729058183,0.0,0.15392029657089898,-0.04075528436556364
390738481,0.0022808547701515386,0.03,5.9857893110905165,0.024702506908788682
3864437825,0.002303059468003771,0.1,2.3490742935965687,0.06387029410916868
1978938241,0.0023047264271175657,0.0,0.0,-0.02559867877786953
273044766,0.0023047264271175657,0.0,0.0,-0.02559867877786953
3639749812,0.002341296715518173,0.22,1.6689902847464126,0.12816329154514264
3319641318,0.002399421149037571,0.03,4.876354223259085,0.030942546786268496
1324206100,0.002874621782886911,0.02,0.3938762306118523,-0.04421216594766285
3370172965,0.002949275824748307,0.0,0.0,-0.025048169556840076
3003632372,0.002949275824748307,0.0,0.0,-0.025048169556840076
2101715839,0.0033577852259338344,0.06,3.056887468903956,0.043028749693559215
2458968089,0.003858107813359517,0.0,0.02091308377321997,-0.04338920823355673
2514004367,0.003949226878876753,0.16,0.6831607365918524,-0.09026386942676379
2423543607,0.004881100700322867,0.0,0.06537876674734787,-0.02649765676438843
3924349794,0.005028947938205565,0.11,2.557073655446528,0.12472018544864842
586457026,0.005326306727604098,0.07,0.6287783199526559,-0.05088587852011488
3980805843,0.005466247017896971,0.0,0.0,-0.0316542802091935
491403841,0.0055651419958805855,0.08,2.2185701661745374,0.043268800285305616
1777523485,0.006397770810101252,0.0,0.036204370833208765,-0.02467189471855535
1891839201,0.007203358537646495,0.05,2.946130676552363,0.03428361224865159
920457387,0.007798391610659039,0.06,2.4455099751231644,0.03779891209377942
2680376369,0.008172230441435162,0.0,0.03367006487488415,-0.026598676992158433
28742200,0.008937292691714558,0.01,0.19805920514637737,-0.041277987513797805
2678603751,0.009648785565660612,0.01,0.270908567958838,-0.03491932539916383
2361796471,0.010342456955005713,0.03,4.744418232370039,0.022674704407415598
3237859511,0.010912595047632057,0.1,2.1187504238341734,0.06312794849601033
2102905260,0.01142021108563178,0.13,1.98374586046292,0.08502510327149927
3057703975,0.011459623131951369,0.0,0.0,-0.02202036884117809
3515878997,0.012107639658932027,0.02,15.151529193697868,0.015581094625596334
2132511834,0.012845774973756368,0.0,0.03284884378037478,-0.0545736270368905
1233571462,0.013676162572013187,0.03,0.4255695932141491,-0.04253283221177921
3033149930,0.013823204772781324,0.02,6.523575069508804,0.024326232070503953
2632434419,0.014671896423318424,0.0,0.0,-0.025323424167354804
590712721,0.016600803675407307,0.0,0.0,-0.021469859620148638
1183820546,0.017744273847191346,0.09,2.0606815661131286,0.053428220918993255
2968968094,0.018385471942169114,0.23,0.39420594965163097,-0.5526015642319007
2868778472,0.018399108086489868,0.14,1.7765144726803517,0.07737358632267749
692900283,0.018784259673901276,0.0,0.0,-0.020919350399119185
1533864325,0.02091961423182042,0.26,1.288862887221202,0.09056284848470936
3721576064,0.02213810213876204,0.09,2.5292067511650065,0.0896562174506321
3982076256,0.02405874235651799,0.0,0.0,-0.025048169556840076
641572432,0.027224503307410816,0.01,25.252548656163114,0.013351251668683244
1964146398,0.029770401107275843,0.03,4.403008483638696,0.03653105721494885
2084113515,0.03072230239732625,0.17,1.766738651329647,0.1323273147216319
72974726,0.032583209221228156,0.03,3.7751284859718592,0.02520760804763869
1911838363,0.03292985942080923,0.0,0.19613630024204362,-0.02279052052713171
856674059,0.03486459921205832,0.0,0.0,-0.019543077346545555
2084113453,0.036070054863223545,0.12,1.7079018414796308,0.05377949580192075
1587449896,0.03629733687244335,0.02,7.511014472089542,0.023298427783419777
596891257,0.03657081792421357,0.03,2.590004990375704,0.017068591969351073
4121755354,0.03825033035524784,0.01,0.2672227371022552,-0.02541424033171369
253959001,0.03945958763988467,0.0,0.0,-0.019267822736030827
1082402770,0.03946097497353406,0.0,0.0,-0.020368841178089733
193189961,0.04277362841796897,0.04,3.280672987809225,0.024482864443864515
738759656,0.04348444614137715,0.02,7.482236638863145,0.01605838969165106
2807422678,0.046180111825289236,0.02,5.836144578313253,0.019967566384447785
